Time,P0BEB,P0BEC,P0BEF,P0BF0,P0A5F,P0A62,P0A65,P0BE7,P0BE8,WBO2_AT_MALF_Ready,WBO2_AT_TEng_Ready,MGU_eBoost_Ready,MGU_eBoost_On_MIL,MGU_eBoost_SW,MGU_Lock,MGU_Charge_Protect,MGU_Key_On,MGU_Crank,MGU_Charge,MGU_eBoost,MGU_IdleStop,eBoost_Light_Flash,MalfRPMLimit,Inj_Cut,P0AFB,P0C01,P0A3C,P0AFA,P0C05,P0C54,P1601,P0C50,P0C52,P0C53,P0AEF,P0AF0,P0A53,P0A54,P0C0B,P0C0D,P1588,P1125,P1121,P1585,P1124,P1126,P0560,P0562,P1630,P1631,P1632,P1633,P1634,P1639,P1574,TCCtrActEn,Malf_On,P0135,P1135,P0505,P1509,P0263,P0222,P0223,P0660,P1352,P0352,P1131,P1132,P0264,P0265,P1500,P1335,P1117,P1118,P1620,P1499,P0508,P0509,P0335,P0298,P0261,P0262,P1351,P0351,P1650,P0650,P1654,P0654,VVA,Eng_Over_Heat,Neutral_SW,P0122,P0123,P0131,P0132,P0134,P0231,P0232,P0601,P0106,P0107,P0108,P0112,P0113,P0117,P0118,P0563,WBO2_Ready,WBO2_AT_En,Dec_FC_En,Power_En,AFR_Target,Fuel_CL,T_Air,SA,RPM,TPS_AD,TPS_indx,Volt_Batt,Inj_Angle,T_Eng,TPS_Percent,Cyl1_Comn_FuelPW,P_Atm,Cyl1_Eng_AP,NBO2_Volt,Vehicle_Speed,Inst_Fuel_Consump,Avg_Fuel_Consump,AFR_WBO2,Acc_Fuel_Mult,NBO2_AD,Cyl1_Final_VM,Miss_CRK_Cnt,ISC_Air_Flow,Idle_Desir_RPM,Cyl1_Injector_Period_Rate,iAF_B_AFR,Cyl2_Comn_FuelPW,GPS_Speed,GearNum,ETC_APS_Percent,MapNum,MGU_Malf1,MGU_Malf2,MGU_Charge_Volt,MGU_A,MGU_Temp,MGU_eBoostTimer,MGU_Hall_Miss_Cnt,TimeCount,QuickShift_AD_Raw,QuickShiftCutTime,MGU_Energy_Percent,Horsepower,Torque,BMS_Vcell1,BMS_Vcell2,BMS_Vcell3,BMS_Vcell4,BMS_Vtotal,BMS_Imon,BMS_SOC,BMS_MOSFET,BMS_Shunt,BMS_Balance,PH_GPS_Altitude,PH_GPS_Speed
<DATA START>
2400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,6,1919,140,0,12.5,-0,74,0.0,3.232,102,51.2,382.35,0,0.00,0.08,25.6,0.000,78,180,0,6.64,1792,5.08,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,882.8,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,19.0,2
2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,8,1790,139,0,12.2,-0,74,0.0,3.144,102,50.3,382.35,0,0.00,0.08,25.6,0.000,78,173,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,976.6,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,19.0,2
2600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,6,1881,140,0,12.3,-0,74,0.0,3.232,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,180,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,78.1,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,19.0,2
2700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,7,1818,139,0,12.2,-0,74,0.0,3.232,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,178,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,171.9,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,19.0,2
2800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,8,1817,140,0,12.7,-0,74,0.0,3.192,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,178,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,273.4,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,19.0,2
2900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,6,1853,139,0,12.8,-0,74,0.0,3.144,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,178,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,367.2,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,19.0,2
3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,8,1807,140,0,12.8,-0,74,0.0,3.088,102,50.3,382.35,0,0.00,0.07,25.6,0.000,78,176,0,6.64,1792,4.30,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,468.8,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.6,1
3100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,6,1824,139,0,12.6,-0,74,0.0,3.144,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,178,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,562.5,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.6,1
3200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,8,1754,140,0,12.2,-0,74,0.0,3.232,102,50.3,387.25,0,0.00,0.07,25.6,0.000,79,176,0,6.64,1792,5.08,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,664.1,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.6,1
3300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,6,1837,139,0,12.2,-0,74,0.0,3.260,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,178,0,6.64,1792,5.08,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,757.8,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.6,1
3400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,7,1865,140,0,12.3,-0,74,0.0,3.260,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,180,0,6.64,1792,5.08,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,859.4,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.6,1
3500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,6,1840,139,0,12.8,-0,74,0.0,3.208,102,50.7,387.25,0,0.00,0.07,25.6,0.000,79,178,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,953.1,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.6,1
3600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,7,1861,140,0,12.8,-0,74,0.0,3.176,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,180,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,54.7,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.6,1
3700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,6,1874,140,0,12.8,-0,74,0.0,3.144,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,180,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,250.0,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.6,1
3800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,6,1874,140,0,12.8,-0,74,0.0,3.144,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,180,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,250.0,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.6,1
3900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,8,1862,139,0,12.8,-0,74,0.0,3.144,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,180,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,445.3,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.6,1
4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,8,1862,139,0,12.8,-0,74,0.0,3.144,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,180,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,445.3,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.5,1
4100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,7,1865,139,0,12.8,-0,74,0.0,3.144,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,180,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,640.6,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.5,1
4200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,7,1865,139,0,12.8,-0,74,0.0,3.144,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,180,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,640.6,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.5,1
4300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,7,1892,140,0,12.8,-0,74,0.0,3.144,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,180,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,835.9,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.5,1
4400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,6,1847,139,0,12.9,-0,74,0.0,3.176,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,180,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,929.7,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.5,1
4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,6,1878,140,0,12.8,-0,74,0.0,3.176,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,180,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,31.2,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.5,1
4600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,6,1844,140,0,12.9,-0,74,0.0,3.176,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,178,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,125.0,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.5,1
4700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,7,1845,140,0,12.9,-0,74,0.0,3.144,102,50.7,387.25,0,0.00,0.07,25.6,0.000,79,180,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,226.6,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.5,1
4800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,6,1857,139,0,12.9,-0,74,0.0,3.176,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,178,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,320.3,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.5,1
4900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,6,1865,140,0,12.9,-0,74,0.0,3.176,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,180,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,421.9,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.5,1
5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,6,1847,140,0,12.9,-0,74,0.0,3.144,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,178,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,515.6,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.4,1
5100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,6,1817,140,0,12.9,-0,74,0.0,3.088,102,50.3,382.35,0,0.00,0.07,25.6,0.000,78,176,0,6.64,1792,4.30,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,617.2,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.4,1
5200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,6,1877,140,0,12.9,-0,74,0.0,3.176,102,50.7,382.35,0,0.00,0.07,25.6,0.000,78,178,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,710.9,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.4,1
5300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0.00,30,6,1835,140,0,12.8,-0,74,0.0,3.176,102,50.7,387.25,0,0.00,0.07,25.6,0.000,79,180,0,6.64,1792,4.69,25.5,0.000,0,0,0.00,1,0,0,0.0,-240.0,-240.0,0,0,812.5,0,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-500.00,0.00,-60,-60,-60,18.4,1
